username : Mik_Shcherbakov id: 910275605 ввод: 5+5 вывод: 10
username : Mik_Shcherbakov id: 910275605 ввод: 5+5*10 вывод: 55
username : Mik_Shcherbakov id: 910275605 ввод: 5+5*10 вывод: 55
username : Mik_Shcherbakov id: 910275605 ввод: 5+5*10 вывод: 55
username : Mik_Shcherbakov id: 910275605 ввод: 12+3*3 вывод: 21
username : Mik_Shcherbakov id: 910275605 ввод: 5+5*12 вывод: 65
username : Mik_Shcherbakov id: 910275605 ввод: 12/4+7 вывод: 10.0
username : Mik_Shcherbakov id: 910275605 ввод: 7 + 7 / 2 вывод: 10.5
username : Mik_Shcherbakov id: 910275605 ввод: 5+5*15*15 вывод: 1130
